"DateTime","Temperature","Dew Point","Relative Humidity"
"2024-03-28 15:53:00",35.96,17.73,47.51
"2024-03-28 16:53:00",35.96,16.83,45.69
"2024-03-28 17:53:00",35.06,17.74,49.24
"2024-03-28 18:53:00",33.98,20.84,58.6
"2024-03-28 19:53:00",32,21.78,65.92
"2024-03-28 20:53:00",32,21.78,65.92
"2024-03-28 21:53:00",30.92,20.88,66.29
"2024-03-28 22:53:00",30.02,18.88,63.18
"2024-03-28 23:53:00",28.94,17.8,63.03
"2024-03-29 00:53:00",28.04,18.9,68.52
"2024-03-29 01:53:00",26.06,19.83,77.28
"2024-03-29 02:53:00",24.08,19.87,83.93
"2024-03-29 03:53:00",24.08,18.95,80.76
"2024-03-29 04:53:00",23,17.87,80.67
"2024-03-29 05:53:00",21.92,17.89,84.43
"2024-03-29 06:53:00",21.92,17.89,84.43
"2024-03-29 07:53:00",24.08,18.95,80.76
"2024-03-29 08:53:00",28.04,21.81,77.47
"2024-03-29 09:53:00",28.94,24.91,84.9
"2024-03-29 10:53:00",32,24.87,74.97
"2024-03-29 11:53:00",32,24.87,74.97
"2024-03-29 12:53:00",32,27.97,85.1
"2024-03-29 13:53:00",33.08,26.87,77.93
"2024-03-29 14:53:00",35.96,23.92,61.63
"2024-03-29 15:53:00",35.06,23.92,63.87
"2024-03-29 16:53:00",33.08,26.87,77.93
"2024-03-29 17:53:00",30.92,28.9,92.25
"2024-03-29 18:53:00",30.92,28.9,92.25
"2024-03-29 19:53:00",30.92,28.9,92.25
"2024-03-29 20:53:00",30.92,28.9,92.25
"2024-03-29 21:53:00",30.92,30,96.41
"2024-03-29 22:53:00",30.92,30,96.41
"2024-03-29 23:53:00",30.92,30,96.41
"2024-03-30 00:53:00",30.92,28.9,92.25
"2024-03-30 01:53:00",30.02,28,92.22
"2024-03-30 02:53:00",28.04,26.02,92.15
"2024-03-30 03:53:00",26.96,26.04,96.34
"2024-03-30 04:53:00",26.06,24.04,92.07
"2024-03-30 05:53:00",24.08,21.88,91.3
"2024-03-30 06:53:00",23,20.98,91.96
"2024-03-30 07:53:00",23,20.98,91.96
"2024-03-30 08:53:00",26.06,21.85,84.07
"2024-03-30 09:53:00",33.98,25.93,72.42
"2024-03-30 10:53:00",33.98,26.85,75.17
"2024-03-30 11:53:00",35.06,25.93,69.37
"2024-03-30 12:53:00",37.94,28.81,69.71
"2024-03-30 13:53:00",35.96,26.83,69.47
"2024-03-30 14:53:00",30.92,25.99,81.92
"2024-03-30 15:53:00",28.94,26.92,92.18
"2024-03-30 16:53:00",30.02,26.91,88.2
"2024-03-30 17:53:00",30.02,26.91,88.2
"2024-03-30 18:53:00",30.02,26.91,88.2
"2024-03-30 19:53:00",28.04,26.94,95.65
"2024-03-30 20:53:00",28.04,26.94,95.65
"2024-03-30 21:53:00",26.96,26.04,96.34
"2024-03-30 22:53:00",28.94,26.01,88.8
"2024-03-30 23:53:00",28.94,24.91,84.9
"2024-03-31 00:53:00",28.94,24.91,84.9
"2024-03-31 01:53:00",28.94,24.91,84.9
"2024-03-31 02:53:00",28.94,24.01,81.77
"2024-03-31 03:53:00",28.94,24.91,84.9
"2024-03-31 04:53:00",28.04,24.93,88.1
"2024-03-31 05:53:00",28.04,26.02,92.15
"2024-03-31 06:53:00",28.94,24.91,84.9
"2024-03-31 07:53:00",28.94,24.91,84.9
"2024-03-31 08:53:00",30.02,24.89,81.24
"2024-03-31 09:53:00",32,25.97,78.42
"2024-03-31 10:53:00",35.06,25.93,69.37
"2024-03-31 11:53:00",35.96,23.92,61.63
"2024-03-31 12:53:00",37.04,26.82,66.57
"2024-03-31 13:53:00",39.02,25.9,59.34
"2024-03-31 14:53:00",39.02,22.8,52.21
"2024-03-31 15:53:00",37.04,23.9,59.05
"2024-03-31 16:53:00",33.08,27.97,81.48
"2024-03-31 17:53:00",35.96,24.82,63.99
"2024-03-31 18:53:00",32,26.89,81.4
"2024-03-31 19:53:00",32,23.95,72.2
"2024-03-31 20:53:00",32,22.86,69
"2024-03-31 21:53:00",30.92,23.97,75.43
"2024-03-31 22:53:00",30.92,24.89,78.32
"2024-03-31 23:53:00",32,22.86,69
"2024-04-01 00:53:00",30.92,23.97,75.43
"2024-04-01 01:53:00",32,21.78,65.92
"2024-04-01 02:53:00",30.02,22.89,74.77
"2024-04-01 03:53:00",28.94,24.01,81.77
"2024-04-01 04:53:00",28.04,22.91,81.08
"2024-04-01 05:53:00",26.06,21.85,84.07
"2024-04-01 06:53:00",24.98,19.85,80.83
"2024-04-01 07:53:00",26.96,20.93,77.96
"2024-04-01 08:53:00",32,21.78,65.92
"2024-04-01 09:53:00",37.04,22.82,56.43
"2024-04-01 10:53:00",39.02,22.8,52.21
"2024-04-01 11:53:00",44.06,25.86,48.84
"2024-04-01 12:53:00",44.96,25.86,47.2
"2024-04-01 13:53:00",44.96,22.77,41.53
"2024-04-01 14:53:00",46.94,22.77,38.53
"2024-04-01 15:53:00",48.02,22.77,37
"2024-04-01 16:53:00",46.94,23.86,40.32
